project_name,observation_type,observation_type_other,observation_details,classification,risk_rating,close_out_details,status,inspected_by,created_at,updated_at,source_report_group,source_created_by,source_modified_by
Al-Arab Hospital,Housekeeping,,Garbage bags are blocking the road,Unsafe Act&Unsafe Condition,Medium,Removing garbage bags from the road,Closed,26328,2026-07-10 23:11:32,2026-07-10 23:12:06,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Electrical,,"A low hanging power cable was observed across the pedestrian walkway, creating a trip hazard",Unsafe Condition,Medium,The cable was raised and secured properly. The walkway was made safe and cleared for pedestrian access.,Closed,10039387,2026-07-11 00:23:47,2026-07-11 00:23:50,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Housekeeping,,"An insulation chemical bucket containing residual chemical was observed left unattended on the ground by the Green Building team, creating a potential chemical exposure and poor housekeeping hazard.",Unsafe Condition,Medium,The Green Building team was instructed to remove the bucket immediately and dispose of the remaining chemical properly. The area was cleaned and restored to a safe condition.,Closed,10039387,2026-07-11 00:27:34,2026-07-11 00:27:37,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Electrical,,"Poor cable management was observed at F-10. The cable was lying directly on the ground, creating a slip and trip hazard for personnel passing through the area.",Unsafe Condition,Medium,"The cable was properly routed and secured using appropriate cable supports, eliminating the slip/trip hazard.",Closed,10039387,2026-07-11 00:30:11,2026-07-11 00:30:14,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Excavation / Edge Protection,,Open edge have been observed without proper barriction creating serious falling person risk.,Unsafe Condition,High,Immediately action have been taken provided properly barricade to avoid potential hazards.,Closed,10039208,2026-07-11 00:51:58,2026-07-11 00:52:01,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Excavation / Edge Protection,,During site inspection observed open edge without proper barriction creating serious falling person risk ,Unsafe Condition,High,Scaffolding team have been informed immediately properly barriction have been provided to eliminate potential hazards.,Closed,10039208,2026-07-11 00:54:17,2026-07-11 00:54:20,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Electrical,,During site inspection DB have been observed with open gate creating serious risk of electric shock Arc flash burn injurys to nearby personal,Unsafe Condition,High,Logistics team have been informed immediately properly locked DB to avoid potential hazards.,Closed,10039208,2026-07-11 00:58:04,2026-07-11 00:58:06,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Excavation / Edge Protection,,Open pit have been observed during site inspection creating serious risk of trapping falling person.,Unsafe Condition,High,Immediately action have been taken informed responsible team proper barriction have been provided to eliminate potential.,Closed,10039208,2026-07-11 01:00:32,2026-07-11 01:00:35,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Electrical,,During site inspection 3 plug  have been found in poor and broken condition connected with electrical wire creating serious risk of electric shock fire burn injurys ,Unsafe Condition,High,Immediately action have been taken removed disconnected and removed from site to eliminate potential hazards.,Closed,10039208,2026-07-11 01:05:10,2026-07-11 01:05:12,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Work at Height,,It has been observed that A type ladder was placed improperly blocking access creating trapping slapping falling object hazards.,Unsafe Condition,Medium,Immediately action have been taken removed ladder from area to avoid potential hazards.,Closed,10039208,2026-07-11 01:09:44,2026-07-11 01:09:46,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
P06,Electrical,,Electrical DB found laying at ground it could be used by unauthorised way.   ,Unsafe Act&Unsafe Condition,Medium,informed to electrical engineer advised to return store .,Closed,24544,2026-07-11 03:32:49,2026-07-11 03:32:52,FF-HSE-0501,Tufail Saleh,Tufail Saleh
KSP,Good Practice,,Hot work and Manual handling Tool box talk conducted for Mechanical and Ducting teams at National Theater.,Good Practice,Good Practice,,Good Practice,21052,2026-07-11 03:34:36,2026-07-11 03:34:40,FF-HSE-0501,Waqar Anwar,Waqar Anwar
KSP,Housekeeping,,Observed poor housekeeping at National Theater Level 03 while ducting team was conducting activities.,Unsafe Condition,Low,Foreman was informed to conduct proper housekeeping and maintain the area which he complied.,Closed,25762,2026-07-11 03:38:40,2026-07-11 03:38:47,FF-HSE-0501,Waqar Anwar,Waqar Anwar
P06,Tools and Machines,,"Power tools, extension cable drum, and industrial plugs are left scattered directly on the sand near a confined space entry point, creating severe tripping hazards",Unsafe Act&Unsafe Condition,Medium,informed supervisor to clear the place near by confined space access.,Closed,23087,2026-07-11 03:39:50,2026-07-11 03:39:54,FF-HSE-0501,Tufail Saleh,Tufail Saleh
KSP,Good Practice,,"LOTO/Testing and Commissioning key holders and Permit to work authorized personnel details posted on LV room, SMDB rooms in National Theater, Medium Theater basement and SMDB panels at National Theatre level 03.",Good Practice,Good Practice,,Good Practice,21052,2026-07-11 03:40:30,2026-07-11 03:40:39,FF-HSE-0501,Waqar Anwar,Waqar Anwar
KSP,PPE,,"It was observed that duct team was performing hot work without wearing hand gloves in National Theater basement.
",Unsafe Condition,Low,Supervisor and Foreman were informed to provide appropriate hand gloves and ensure required PPE is used before commencing hot work to maintain safe working conditions which they complied.,Closed,25762,2026-07-11 03:44:33,2026-07-11 03:44:40,FF-HSE-0501,Waqar Anwar,Waqar Anwar
P06,Electrical,,"Electrical DB (Distribution Board) was found open and without a door lock, creating a potential electrical safety hazard.",Unsafe Act&Unsafe Condition,Medium,Advised Forman Install a suitable door lock immediately and keep the distribution board closed and secured at all times.,Closed,24544,2026-07-11 03:53:24,2026-07-11 03:53:27,FF-HSE-0501,Tufail Saleh,Tufail Saleh
KSP,Good Practice,Tool Box Talk ,"A Mass TBT has been delivered to  the museum Construction team and discuss the following important Topic.

*Manual Handling*
Any activity that requires  to use physical body force to lift, lower, push, pull, carry, hold, or restrain a load
*Common Hazards*
1-Lifting loads that are too heavy can lead to  Muscle and joint injuries.
2- Carrying materials over long distances may also lead to injury.
3- Slips and trips while carrying materials
5- Pinch and crush injuries to fingers and hands
6- Hands placed under suspended or moving loads.
7- Dropping materials due to poor grip or loss of balance may also lead to Hand and foot injuries.
*Control Measures*
1-Plan the lift-Check the weight, route, and destination.
2- Lift correctly - Bend your knees, keep your back straight, and hold the load close to your body.
3- Avoid twisting - Turn with your feet.
4- Know your limits - Ask for help or perform a team lift if the load is too heavy or awkward.
5- Use mechanical aids - Use trolleys, hoists, forklifts, or cranes whenever possible.",Good Practice,Good Practice,,Good Practice,25200,2026-07-11 03:55:49,2026-07-11 03:56:18,FF-HSE-0501,Waqar Anwar,Waqar Anwar
KSP,Good Practice,,"A good house keeping practice was done in the Mechanical and electrical store basement.

All the waste materials were removed and cables were properly arranged.",Good Practice,Good Practice,,Good Practice,25200,2026-07-11 03:58:49,2026-07-11 03:58:57,FF-HSE-0501,Waqar Anwar,Waqar Anwar
P06,Others,color code ,"Hand tools and power tools were found without valid inspection status, and the current monthly color code was not affixed.Use of uninspected or defective tools may result in equipment failure, injury, or unsafe working conditions.",Unsafe Act&Unsafe Condition,Low,"Inspect all hand tools and power tools immediately, remove any defective tools from service, and affix the current monthly color code to all tools that have passed inspection before use.",Closed,13196,2026-07-11 04:03:53,2026-07-11 04:04:11,FF-HSE-0501,Tufail Saleh,Tufail Saleh
Al-Arab Hospital,Housekeeping,,Garbage bags obstructing the road,Unsafe Act&Unsafe Condition,Medium,Removing garbage bags from the road,Closed,26328,2026-07-11 04:30:43,2026-07-11 04:30:50,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Housekeeping,,Materials obstructing the path upon entry,Unsafe Act&Unsafe Condition,Medium,The materials were removed,Closed,26328,2026-07-11 04:33:04,2026-07-11 04:33:11,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,PPE,,It was observed after using personal protective equipment (helmet - gloves),Unsafe Act&Unsafe Condition,Medium,"After observing the incident, he used personal protective equipment and was given a warning not to repeat it.",Closed,26328,2026-07-11 04:48:08,2026-07-11 04:48:13,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
Al-Arab Hospital,Housekeeping,,Materials obstructing the road,Unsafe Act&Unsafe Condition,Medium,The materials were removed,Closed,26328,2026-07-11 05:13:58,2026-07-11 05:14:10,FF-HSE-0501,Moataz Elsherbiny,Moataz Elsherbiny
P06,Fall Protection,,pipe fitter observed  Standing on scaffolding components without  safety harnesss could result fall from height.,Unsafe Act,Medium,suspended activity advised to use full body harness belt and stay at landing plate form,Closed,16113,2026-07-11 05:35:30,2026-07-11 05:35:33,FF-HSE-0501,Tufail Saleh,Tufail Saleh
KSP,Good Practice,,"A Mass TBT has been delivered to  the museum Construction team and discuss the following important Topic.
Manual Handling
Any activity that requires  to use physical body force to lift, lower, push, pull, carry, hold, or restrain a load
Common Hazards
1-Lifting loads that are too heavy can lead to  Muscle and joint injuries.
2- Carrying materials over long distances may also lead to injury.
3- Slips and trips while carrying materials
5- Pinch and crush injuries to fingers and hands
6- Hands placed under suspended or moving loads.
7- Dropping materials due to poor grip or loss of balance may also lead to Hand and foot injuries.
Control Measures
1-Plan the lift-Check the weight, route, and destination.
2- Lift correctly - Bend your knees, keep your back straight, and hold the load close to your body.
3- Avoid twisting - Turn with your feet.
4- Know your limits - Ask for help or perform a team lift if the load is too heavy or awkward.
5- Use mechanical aids - Use trolleys, hoists, forklifts, or cranes whenever possible.",Good Practice,Good Practice,,Good Practice,25200,2026-07-11 05:36:31,2026-07-11 05:36:33,FF-HSE-0501,Ali Elzekaity,Ali Elzekaity
KSP,LOTO,,"Loto T&C Key Holder Contact Number Has Been Applied On The MDB Energization Room. 
Location Basement 1 & 2 ",Good Practice,Good Practice,,Good Practice,19722,2026-07-11 05:38:38,2026-07-11 05:38:57,FF-HSE-0501,Ali Elzekaity,Ali Elzekaity
P06,Electrical,,drill machine cable core fixed cable drum without 3 pin plugs could result fire/shock.,Unsafe Act&Unsafe Condition,Medium,activity suspended informed to supervisor fix it 3 pin plug before resume.,Closed,16113,2026-07-11 05:47:07,2026-07-11 05:47:10,FF-HSE-0501,Tufail Saleh,Tufail Saleh
Oceanarium,Housekeeping,,Waste paint drums were observed stacked and stored in an unorganized manner beside the site container,Unsafe Condition,Medium,"The observation has been rectified. All waste paint drums were collected, removed from the storage area",Closed,30199,2026-07-11 06:24:16,2026-07-11 06:24:19,FF-HSE-0501,Alavudheen Thodi,Alavudheen Thodi
Oceanarium,Mobile equipment personnel Interference MEPI,,"A forklift was observed operating and maneuvering within the work area without the assistance of a designated banksman/flagman.
",Unsafe Act,Medium,The observation has been rectified. A trained banksman/flagman was assigned to assist the forklift operation,Closed,30199,2026-07-11 06:27:56,2026-07-11 06:27:58,FF-HSE-0501,Alavudheen Thodi,Alavudheen Thodi
RCRC,Housekeeping,,"t has been observed that  poor housekeeping  across access. A large volume of construction waste—consisting of loose wooden planks, timber, concrete debris, exposed metal rods, and discarded plastic sheets—is left scattered on the  ground. The accumulation completely obstructs the designated pedestrian walkways, forcing workers to navigate through hazardous debris.",Unsafe Condition,High,,Open,22613,2026-07-11 06:52:29,2026-07-11 06:52:30,FF-HSE-0501,Ahmed Jaidi,Ahmed Jaidi
RCRC,Excavation / Edge Protection,,"An open, unprotected excavation trench has been identified on-site within an active earthworks area. The trench completely lacks perimeter barricades, high-visibility safety netting, or fall protection to isolate the hazard from workers and machinery",Unsafe Condition,High,"A temporary safety barrier using high-visibility orange mesh netting has been installed around the perimeter of the open trench area to provide a visual warning for passing vehicles, equipment, and site personnel.",Closed,13995,2026-07-11 06:54:27,2026-07-11 06:54:30,FF-HSE-0501,Ahmed Jaidi,Ahmed Jaidi
